year,facility_id,parent_company_raw,owner_segment,share,facility_co2e_tonnes,ticker,attributed_co2e_tonnes
2022,1007550,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,994.5,RSG,994.5
2022,1007552,CRH AMERICAS INC (100%),CRH AMERICAS INC,1.0,721231.572,CRH,721231.572
2022,1007562,LYONDELLBASELL INDUSTRIES INC (100%),LYONDELLBASELL INDUSTRIES INC,1.0,271298.814,LYB,271298.814
2022,1007565,MARATHON PETROLEUM CORP (50%); THE ANDERSONS INC (50%),MARATHON PETROLEUM CORP,0.5,74270.82,MPC,37135.41
2022,1007572,THE SOUTHERN CO (100%),THE SOUTHERN CO,1.0,7852.15,SO,7852.15
2022,1007575,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,1073.75,WM,1073.75
2022,1007576,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,351453.64800000004,BRK.B,351453.64800000004
2022,1007577,NUCOR CORP (100%),NUCOR CORP,1.0,62910.62,NUE,62910.62
2022,1007579,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,17119.75,WM,17119.75
2022,1007580,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,6787.6,WM,6787.6
2022,1007581,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,34529.828,WM,34529.828
2022,1007582,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,65743.0,WM,65743.0
2022,1007583,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,56686.8,WM,56686.8
2022,1007584,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,15631.85,WM,15631.85
2022,1007585,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,29876.2,WM,29876.2
2022,1007586,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,19035.246,WM,19035.246
2022,1007587,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,31221.876226,WM,31221.876226
2022,1007588,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,56984.278000000006,WM,56984.278000000006
2022,1007589,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,6670.048,WM,6670.048
2022,1007591,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,114770.25,WM,114770.25
2022,1007592,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,47207.2,WM,47207.2
2022,1007593,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,77253.26000000001,BRK.B,77253.26000000001
2022,1007606,ASH GROVE CEMENT CO (100%),ASH GROVE CEMENT CO,1.0,727215.05,CRH,727215.05
2022,1007610,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,94185.548,WM,94185.548
2022,1007614,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,19383.75,WM,19383.75
2022,1007615,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,133234.588,WM,133234.588
2022,1007617,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,74916.06599999999,WM,74916.06599999999
2022,1007619,Vistra Corp (100%),Vistra Corp,1.0,173884.078,VST,173884.078
2022,1007621,MARTIN MARIETTA MATERIALS INC (100%),MARTIN MARIETTA MATERIALS INC,1.0,1169027.37,MLM,1169027.37
2022,1007631,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,61957.2,RSG,61957.2
2022,1007632,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,51253.0,RSG,51253.0
2022,1007633,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,16540.3,RSG,16540.3
2022,1007634,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,30407.525999999998,WM,30407.525999999998
2022,1007635,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,100076.35,WM,100076.35
2022,1007636,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,62018.85,WM,62018.85
2022,1007638,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,128457.954,WM,128457.954
2022,1007642,NUCOR CORP (51%); YAMATO KOGYO (USA) CORP (49%),NUCOR CORP,0.51,428125.87399999995,NUE,218344.19573999997
2022,1007643,EXXON MOBIL CORP (100%),EXXON MOBIL CORP,1.0,6117360.83,XOM,6117360.83
2022,1007645,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,46422.848,WM,46422.848
2022,1007646,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,39616.67,WM,39616.67
2022,1007647,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,7008.844,WM,7008.844
2022,1007648,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,212815.63999999998,WM,212815.63999999998
2022,1007649,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,56839.511999999995,WM,56839.511999999995
2022,1007650,NEXTERA ENERGY INC (100%),NEXTERA ENERGY INC,1.0,1888885.168,NEE,1888885.168
2022,1007652,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,14469.5,WM,14469.5
2022,1007666,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,21821.75,WM,21821.75
2022,1007667,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,124051.47,WM,124051.47
2022,1007668,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,92191.546,WM,92191.546
2022,1007669,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,5199.098,WM,5199.098
2022,1007670,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,47163.45,WM,47163.45
2022,1007671,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,41875.44,WM,41875.44
2022,1007672,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,41466.248,WM,41466.248
2022,1007673,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,27404.004,WM,27404.004
2022,1007674,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,302675.058,WM,302675.058
2022,1007680,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,58058.9,RSG,58058.9
2022,1007681,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,13179.75,WM,13179.75
2022,1007682,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,131279.25,WM,131279.25
2022,1007683,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,34062.898,WM,34062.898
2022,1007684,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,41826.25,WM,41826.25
2022,1007685,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,4731.5,WM,4731.5
2022,1007686,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,8523.75,WM,8523.75
2022,1007687,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,48962.182,WM,48962.182
2022,1007688,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,9554.25,WM,9554.25
2022,1007689,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,94071.288,WM,94071.288
2022,1007690,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,18288.35,WM,18288.35
2022,1007691,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,7603.15,WM,7603.15
2022,1007692,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,23373.65,WM,23373.65
2022,1007693,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,102625.65,WM,102625.65
2022,1007694,CHEVRON CORP (100%),CHEVRON CORP,1.0,143885.308,CVX,143885.308
2022,1007695,NUCOR CORP (100%),NUCOR CORP,1.0,168712.604,NUE,168712.604
2022,1007698,3M CO (100%),3M CO,1.0,41528.144,MMM,41528.144
2022,1007699,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,205109.496,WM,205109.496
2022,1007700,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,729.5,RSG,729.5
2022,1007701,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,3141.55,RSG,3141.55
2022,1007703,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,57351.25,WM,57351.25
2022,1007704,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,31407.594,WM,31407.594
2022,1007705,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,28446.924,WM,28446.924
2022,1007706,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,52360.25,WM,52360.25
2022,1007707,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,71633.75,WM,71633.75
2022,1007709,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,41477.216,WM,41477.216
2022,1007710,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,58294.25,WM,58294.25
2022,1007711,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,28605.5,RSG,28605.5
2022,1007720,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,13170.694,WM,13170.694
2022,1007721,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,8794.2,WM,8794.2
2022,1007722,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,62328.894,WM,62328.894
2022,1007723,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,38208.54,WM,38208.54
2022,1007724,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,140946.29,WM,140946.29
2022,1007725,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,68296.54,WM,68296.54
2022,1007726,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,49717.288,WM,49717.288
2022,1007728,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,13537.85,WM,13537.85
2022,1007729,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,47237.902,WM,47237.902
2022,1007732,ATLANTIC POWER CORP (50%); CMS ENERGY CORP (50%),CMS ENERGY CORP,0.5,460580.864,CMS,230290.432
2022,1007738,QUALCOMM INC (100%),QUALCOMM INC,1.0,22167.716,QCOM,22167.716
2022,1007741,MARATHON PETROLEUM CORP (100%),MARATHON PETROLEUM CORP,1.0,589876.286,MPC,589876.286
2022,1007742,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,56164.574,WM,56164.574
2022,1007743,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,56518.848,WM,56518.848
2022,1007744,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,57352.35,WM,57352.35
2022,1007745,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,237394.85,WM,237394.85
2022,1007753,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,54126.204,WM,54126.204
2022,1007755,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,58655.5,WM,58655.5
2022,1007756,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,72089.898,WM,72089.898
2022,1007769,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,20227.5,WM,20227.5
2022,1007784,Vistra Corp (100%),Vistra Corp,1.0,18233.652000000002,VST,18233.652000000002
2022,1007786,VALERO ENERGY CORP (100%),VALERO ENERGY CORP,1.0,975372.0580000001,VLO,975372.0580000001
2022,1007792,MARTIN MARIETTA MATERIALS INC (100%),MARTIN MARIETTA MATERIALS INC,1.0,1499119.37,MLM,1499119.37
2022,1007793,FIRSTENERGY CORP (100%),FIRSTENERGY CORP,1.0,11694163.932,FE,11694163.932
2022,1007794,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,32038.65,WM,32038.65
2022,1007796,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,55749.75,WM,55749.75
2022,1007797,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,31464.634,WM,31464.634
2022,1007798,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,82726.45,WM,82726.45
2022,1007799,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,126287.25,WM,126287.25
2022,1007800,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,202608.75,WM,202608.75
2022,1007801,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,148126.724,WM,148126.724
2022,1007802,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,15783.0,RSG,15783.0
2022,1007804,WESTROCK CO (100%),WESTROCK CO,1.0,42399.428,SW,42399.428
2022,1007805,CORTEVA INC (100%),CORTEVA INC,1.0,29323.239999999998,CTVA,29323.239999999998
2022,1007808,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,16311.15,RSG,16311.15
2022,1007810,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,80111.498,RSG,80111.498
2022,1007811,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,31896.9,WM,31896.9
2022,1007812,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,157971.358,WM,157971.358
2022,1007813,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,14076.5,WM,14076.5
2022,1007814,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,52118.5,WM,52118.5
2022,1007815,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,37108.4,WM,37108.4
2022,1007816,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,190566.5,WM,190566.5
2022,1007817,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,86693.25,WM,86693.25
2022,1007818,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,50095.75,WM,50095.75
2022,1007831,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,45679.195999999996,WM,45679.195999999996
2022,1007832,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,93760.564,WM,93760.564
2022,1007833,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,69534.144,WM,69534.144
2022,1007834,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,43943.392,WM,43943.392
2022,1007835,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,139352.056,WM,139352.056
2022,1007836,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,5145.25,WM,5145.25
2022,1007837,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,49410.0,WM,49410.0
2022,1007839,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,29973.0,WM,29973.0
2022,1007840,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,15407.932,WM,15407.932
2022,1007841,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,20271.0,WM,20271.0
2022,1007846,WESTROCK CO (100%),WESTROCK CO,1.0,290654.534,SW,290654.534
2022,1007851,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,75326.45,WM,75326.45
2022,1007852,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,258495.526,WM,258495.526
2022,1007853,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,21145.3,WM,21145.3
2022,1007854,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,17295.25,WM,17295.25
2022,1007855,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,45360.184,WM,45360.184
2022,1007856,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,293906.934,WM,293906.934
2022,1007857,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,110577.5,WM,110577.5
2022,1007859,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,24381.5,WM,24381.5
2022,1007862,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,77064.65,WM,77064.65
2022,1007863,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,96514.35,WM,96514.35
2022,1007867,PACKAGING CORP OF AMERICA (100%),PACKAGING CORP OF AMERICA,1.0,2061949.6739999999,PKG,2061949.6739999999
2022,1007870,THE WALT DISNEY CO (99%); REEDY CREEK IMPROVEMENT DISTRICT (1%),THE WALT DISNEY CO,0.99,102954.75399999999,DIS,101925.20645999999
2022,1007871,WESTROCK CO (100%),WESTROCK CO,1.0,57035.335999999996,SW,57035.335999999996
2022,1007872,THE SOUTHERN CO (100%),THE SOUTHERN CO,1.0,175745.35,SO,175745.35
2022,1007876,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,79065.952,BRK.B,79065.952
2022,1007878,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,44800.08,WM,44800.08
2022,1007879,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,171337.402,WM,171337.402
2022,1007880,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,115849.188,WM,115849.188
2022,1007887,Vistra Corp (100%),Vistra Corp,1.0,195145.27599999998,VST,195145.27599999998
2022,1007888,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,7914.5,RSG,7914.5
2022,1007889,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,72439.918,WM,72439.918
2022,1007890,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,46757.0,WM,46757.0
2022,1007891,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,36025.976,WM,36025.976
2022,1007892,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,12787.95,WM,12787.95
2022,1007893,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,68286.696,WM,68286.696
2022,1007894,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,90019.374,WM,90019.374
2022,1007895,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,72046.5,WM,72046.5
2022,1007896,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,41962.074,WM,41962.074
2022,1007898,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,82609.99,WM,82609.99
2022,1007899,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,50912.0,WM,50912.0
2022,1007901,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,49850.178,WM,49850.178
2022,1007902,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,8908.75,WM,8908.75
2022,1007903,TARGA RESOURCES CORP (100%),TARGA RESOURCES CORP,1.0,30625.3099906235,TRGP,30625.3099906235
2022,1007907,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,3976.5,WM,3976.5
2022,1007912,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,2100834.366,IP,2100834.366
2022,1007913,MARATHON PETROLEUM CORP (100%),MARATHON PETROLEUM CORP,1.0,2238608.728,MPC,2238608.728
2022,1007915,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,76375.256,TSN,76375.256
2022,1007921,NUCOR CORP (100%),NUCOR CORP,1.0,396435.698,NUE,396435.698
2022,1007925,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,38957.4,RSG,38957.4
2022,1007932,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,9899.25,WM,9899.25
2022,1007933,MARATHON PETROLEUM CORP (50%); THE ANDERSONS INC (50%),MARATHON PETROLEUM CORP,0.5,207668.568,MPC,103834.284
2022,1007935,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,12394.144,WM,12394.144
2022,1007936,VALERO ENERGY CORP (100%),VALERO ENERGY CORP,1.0,1277155.5940000003,VLO,1277155.5940000003
2022,1007944,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,9129.098,RSG,9129.098
2022,1007946,NUCOR CORP (100%),NUCOR CORP,1.0,173593.704,NUE,173593.704
2022,1007951,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,13544.596,WM,13544.596
2022,1007953,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,3458.7,WM,3458.7
2022,1007956,INTERNATIONAL FLAVORS & FRAGRANCES INC (100%),INTERNATIONAL FLAVORS & FRAGRANCES INC,1.0,37288.642,IFF,37288.642
2022,1007959,EXXON MOBIL CORP (100%),EXXON MOBIL CORP,1.0,5704791.392,XOM,5704791.392
2022,1007963,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,18116.6,RSG,18116.6
2022,1007964,WESTROCK CO (100%),WESTROCK CO,1.0,1278390.112,SW,1278390.112
2022,1007968,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,126952.86,BRK.B,126952.86
2022,1007969,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,127686.5,RSG,127686.5
2022,1007975,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,6111.95,RSG,6111.95
2022,1007978,CHEVRON CORP (100%),CHEVRON CORP,1.0,3319618.024,CVX,3319618.024
2022,1007980,TEXTRON INC (100%),TEXTRON INC,1.0,34308.043999999994,TXT,34308.043999999994
2022,1007984,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,43471.75,RSG,43471.75
2022,1007987,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,9962.048,WM,9962.048
2022,1007989,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,336460.34599999996,WM,336460.34599999996
2022,1007991,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,16629.25,WM,16629.25
2022,1007992,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,58464.896,WM,58464.896
2022,1007994,PACKAGING CORP OF AMERICA (100%),PACKAGING CORP OF AMERICA,1.0,979809.5920000001,PKG,979809.5920000001
2022,1008002,LINDE INC (100%),LINDE INC,1.0,108988.28,LIN,108988.28
2022,1008003,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,41746.3,RSG,41746.3
2022,1008004,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,56044.0,RSG,56044.0
2022,1008012,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,31093.768,WM,31093.768
2022,1008018,PHILLIPS 66 (100%),PHILLIPS 66,1.0,718028.26,PSX,718028.26
2022,1008019,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,32525.45,WM,32525.45
2022,1008026,AMEREN CORP (100%),AMEREN CORP,1.0,82377.89199999999,AEE,82377.89199999999
2022,1008030,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,129078.5,RSG,129078.5
2022,1008059,TEXAS INSTRUMENTS INC (100%),TEXAS INSTRUMENTS INC,1.0,207264.62607990002,TXN,207264.62607990002
2022,1008062,MARATHON PETROLEUM CORP (100%),MARATHON PETROLEUM CORP,1.0,32554.982,MPC,32554.982
2022,1008078,EXXON MOBIL CORP (100%),EXXON MOBIL CORP,1.0,83859.448,XOM,83859.448
2022,1008079,EXXON MOBIL CORP (100%),EXXON MOBIL CORP,1.0,321471.952,XOM,321471.952
2022,1008080,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,12103.259999999998,KMI,12103.259999999998
2022,1008107,SEMPRA ENERGY (80.03%); TEXAS TRANSMISSION HOLDING CORP (19.75%),SEMPRA ENERGY,0.8003,26931.4284,SRE,21553.222148520003
2022,1008110,VALERO ENERGY CORP (100%),VALERO ENERGY CORP,1.0,2822600.81,VLO,2822600.81
2022,1008111,CONOCOPHILLIPS (100%),CONOCOPHILLIPS,1.0,739953.814,COP,739953.814
2022,1008116,EXXON MOBIL CORP (100%),EXXON MOBIL CORP,1.0,51395.8,XOM,51395.8
2022,1008130,MARATHON PETROLEUM CORP (100%),MARATHON PETROLEUM CORP,1.0,52761.481999999996,MPC,52761.481999999996
2022,1008132,MARATHON PETROLEUM CORP (100%),MARATHON PETROLEUM CORP,1.0,34781.984,MPC,34781.984
2022,1008141,OCCIDENTAL PETROLEUM CORP (100%),OCCIDENTAL PETROLEUM CORP,1.0,1364818.368,OXY,1364818.368
2022,1008151,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,8348.57,KMI,8348.57
2022,1008170,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,84567.896,D,84567.896
2022,1008173,MARATHON OIL CORP (100%),MARATHON OIL CORP,1.0,982498.18,COP,982498.18
2022,1008185,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,32842.076,KMI,32842.076
2022,1008187,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,25780.951999999997,KMI,25780.951999999997
2022,1008202,OCCIDENTAL PETROLEUM CORP (100%),OCCIDENTAL PETROLEUM CORP,1.0,131463.78,OXY,131463.78
2022,1008203,OCCIDENTAL PETROLEUM CORP (100%),OCCIDENTAL PETROLEUM CORP,1.0,38000.068,OXY,38000.068
2022,1008217,DCP MIDSTREAM LP (100%),DCP MIDSTREAM LP,1.0,43889.526000000005,PSX,43889.526000000005
2022,1008219,EOG RESOURCES INC (100%),EOG RESOURCES INC,1.0,240937.62,EOG,240937.62
2022,1008224,APA CORP (100%),APA CORP,1.0,21211.632,APA,21211.632
2022,1008233,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,22160.928,KMI,22160.928
2022,1008238,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,27162.604,KMI,27162.604
2022,1008239,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,45013.833999999995,KMI,45013.833999999995
2022,1008240,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,47471.014,KMI,47471.014
2022,1008247,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,63314.968,KMI,63314.968
2022,1008249,KINDER MORGAN INC (50%); THE SOUTHERN CO (50%),KINDER MORGAN INC,0.5,20699.086,KMI,10349.543
2022,1008249,KINDER MORGAN INC (50%); THE SOUTHERN CO (50%),THE SOUTHERN CO,0.5,20699.086,SO,10349.543
2022,1008250,KINDER MORGAN INC (50%); THE SOUTHERN CO (50%),KINDER MORGAN INC,0.5,45382.799999999996,KMI,22691.399999999998
2022,1008250,KINDER MORGAN INC (50%); THE SOUTHERN CO (50%),THE SOUTHERN CO,0.5,45382.799999999996,SO,22691.399999999998
2022,1008269,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,124874.614,WM,124874.614
2022,1008270,CHEVRON CORP (100%),CHEVRON CORP,1.0,354203.98,CVX,354203.98
2022,1008271,VALERO ENERGY CORP (100%),VALERO ENERGY CORP,1.0,1302338.6180000002,VLO,1302338.6180000002
