ticker,year,co2e_tonnes,revenue_usd,raw_ratio
META,2023,0.0,134902000000.0,0.0
MGM,2018,130246.06,11763096000.0,11.072430251355597
MGM,2019,138028.88,12899672000.0,10.700185245020183
MGM,2020,100925.81999999999,5162082000.0,19.551378687901508
MGM,2021,112944.124,9680140000.0,11.667612658494608
MGM,2022,113633.872,13127485000.0,8.656179915650256
MGM,2023,110103.336,16164249000.0,6.811534269238243
MKC,2018,0.0,5302800000.0,0.0
MKC,2019,0.0,5347400000.0,0.0
MKC,2020,0.0,5601300000.0,0.0
MKC,2021,0.0,6317900000.0,0.0
MKC,2022,0.0,6350500000.0,0.0
MKC,2023,0.0,6662200000.0,0.0
MLM,2018,3774821.79,4244300000.0,889.3861861791107
MLM,2019,3943010.074,4739100000.0,832.0166432444978
MLM,2020,3928503.108,4729900000.0,830.5678995327597
MLM,2021,5244357.3100000005,5414000000.0,968.6659235315849
MLM,2022,4664316.172,6161000000.0,757.0712825839961
MLM,2023,4000987.4620000003,5851000000.0,683.8125896427962
MMM,2018,1169509.304404,32765000000.0,35.69385943549519
MMM,2019,1214533.955115,32136000000.0,37.7935634526699
MMM,2020,1068638.128309,32184000000.0,33.204018403834205
MMM,2021,1115470.274187,35355000000.0,31.55056637496818
MMM,2022,1034537.637396,26161000000.0,39.54503411169298
MMM,2023,1007143.6889239999,24610000000.0,40.92416452352702
MNST,2018,0.0,3807183000.0,0.0
MNST,2019,0.0,4200819000.0,0.0
MNST,2020,0.0,4598638000.0,0.0
MNST,2021,0.0,5541352000.0,0.0
MNST,2022,0.0,6311050000.0,0.0
MNST,2023,0.0,7140027000.0,0.0
MO,2018,92514.75200000001,25364000000.0,3.647482731430374
MO,2019,87832.068,25110000000.0,3.4978919952210275
MO,2020,76442.01000000001,26153000000.0,2.9228772989714376
MO,2021,75328.216,26013000000.0,2.895791181332411
MO,2022,72567.758,25096000000.0,2.8916065508447564
MO,2023,66467.196,24483000000.0,2.714830535473594
MOS,2018,1642216.99,9587300000.0,171.29087334285984
MOS,2019,1255351.092,8906300000.0,140.95091025453894
MOS,2020,1493000.7939999998,8681700000.0,171.9710188096801
MOS,2021,1342938.734,12357400000.0,108.67486154045349
MOS,2022,1345898.668,19125200000.0,70.37305063476461
MOS,2023,1584499.966,13696100000.0,115.68986543614605
MPC,2018,29455539.8494264,86086000000.0,342.1641132057059
MPC,2019,32097650.26392,111148000000.0,288.78297642710623
MPC,2020,27461333.814880002,69779000000.0,393.54725368491955
MPC,2021,28275801.00416,119983000000.0,235.66506091829675
MPC,2022,29228019.73992,177453000000.0,164.70851290155704
MPC,2023,28916524.718480002,148379000000.0,194.88286562438083
MPWR,2018,0.0,582382000.0,0.0
MPWR,2019,0.0,627921000.0,0.0
MPWR,2020,0.0,844452000.0,0.0
MPWR,2021,0.0,1207798000.0,0.0
MPWR,2022,0.0,1794148000.0,0.0
MPWR,2023,0.0,1821072000.0,0.0
MRK,2018,410727.176,42294000000.0,9.711239797607226
MRK,2019,368932.926,39121000000.0,9.430559699394186
MRK,2020,365666.32,41518000000.0,8.80741654222265
MRK,2021,373974.924,48704000000.0,7.678525870565046
MRK,2022,374799.248,59283000000.0,6.32220447683147
MRK,2023,365529.70399999997,60115000000.0,6.080507427430757
MRNA,2018,0.0,135068000.0,0.0
MRNA,2019,0.0,60209000.0,0.0
MRNA,2020,0.0,803000000.0,0.0
MRNA,2021,0.0,18471000000.0,0.0
MRNA,2022,0.0,19263000000.0,0.0
MRNA,2023,0.0,6848000000.0,0.0
MRSH,2018,0.0,14950000000.0,0.0
MRSH,2019,0.0,16652000000.0,0.0
MRSH,2020,0.0,17224000000.0,0.0
MRSH,2021,0.0,19820000000.0,0.0
MRSH,2022,0.0,20720000000.0,0.0
MRSH,2023,0.0,22736000000.0,0.0
MRVL,2019,0.0,2699161000.0,0.0
MRVL,2020,0.0,2968900000.0,0.0
MRVL,2021,0.0,4462400000.0,0.0
MRVL,2022,0.0,5919600000.0,0.0
MRVL,2023,0.0,5507700000.0,0.0
MS,2018,111479.898,13892000000.0,8.02475511085517
MS,2019,0.0,41538000000.0,0.0
MS,2020,0.0,48757000000.0,0.0
MS,2021,0.0,59755000000.0,0.0
MS,2022,0.0,53668000000.0,0.0
MS,2023,0.0,54143000000.0,0.0
MSCI,2018,0.0,1433984000.0,0.0
MSCI,2019,0.0,1557796000.0,0.0
MSCI,2020,0.0,1695390000.0,0.0
MSCI,2021,0.0,2043544000.0,0.0
MSCI,2022,0.0,2248598000.0,0.0
MSCI,2023,0.0,2528920000.0,0.0
MSFT,2018,0.0,110360000000.0,0.0
MSFT,2019,0.0,125843000000.0,0.0
MSFT,2020,0.0,143015000000.0,0.0
MSFT,2021,0.0,168088000000.0,0.0
MSFT,2022,0.0,198270000000.0,0.0
MSFT,2023,0.0,211915000000.0,0.0
MSI,2018,0.0,7343000000.0,0.0
MSI,2019,0.0,7887000000.0,0.0
MSI,2020,0.0,7414000000.0,0.0
MSI,2021,0.0,8171000000.0,0.0
MSI,2022,0.0,9112000000.0,0.0
MSI,2023,0.0,9978000000.0,0.0
MTB,2018,0.0,5928302000.0,0.0
MTB,2019,0.0,6191943000.0,0.0
MTB,2020,0.0,5954761000.0,0.0
MTB,2021,0.0,5992000000.0,0.0
MTB,2022,0.0,8179000000.0,0.0
MTB,2023,0.0,9643000000.0,0.0
MTD,2018,0.0,2935586000.0,0.0
MTD,2019,0.0,3008652000.0,0.0
MTD,2020,0.0,3085177000.0,0.0
MTD,2021,0.0,3717930000.0,0.0
MTD,2022,0.0,3919709000.0,0.0
MTD,2023,0.0,3788309000.0,0.0
MU,2018,516854.057879323,30391000000.0,17.006813131496923
MU,2019,649697.8730230001,23406000000.0,27.757748996966594
MU,2020,576747.2385482001,21435000000.0,26.90679909252158
MU,2021,311443.03302679997,27705000000.0,11.24140166131745
MU,2022,325147.6245568,30758000000.0,10.5711562701346
MU,2023,303884.3484487,15540000000.0,19.55497737765122
NCLH,2018,0.0,6055126000.0,0.0
NCLH,2019,0.0,6462376000.0,0.0
NCLH,2020,0.0,1279908000.0,0.0
NCLH,2021,0.0,647986000.0,0.0
NCLH,2022,0.0,4843760000.0,0.0
NCLH,2023,0.0,8549924000.0,0.0
NDAQ,2018,0.0,4277000000.0,0.0
NDAQ,2019,0.0,4258000000.0,0.0
NDAQ,2020,0.0,5625000000.0,0.0
NDAQ,2021,0.0,5886000000.0,0.0
NDAQ,2022,0.0,6226000000.0,0.0
NDAQ,2023,0.0,6064000000.0,0.0
NDSN,2018,0.0,2254668000.0,0.0
NDSN,2019,0.0,2194226000.0,0.0
NDSN,2020,0.0,2121100000.0,0.0
NDSN,2021,0.0,2362209000.0,0.0
NDSN,2022,0.0,2590278000.0,0.0
NDSN,2023,0.0,2628632000.0,0.0
NEE,2018,1688806.21759744,15400000000.0,109.66274140243117
NEE,2019,44607559.89276704,17500000000.0,2549.003422443831
NEE,2020,42552748.826836,17000000000.0,2503.1028721668235
NEE,2021,41395397.80628,18800000000.0,2201.8828620361705
NEE,2022,41639437.930314,23000000000.0,1810.4103447962607
NEE,2023,42867507.677971,24800000000.0,1728.5285354020564
NEM,2018,1155081.4939999997,7253000000.0,159.25568647456222
NEM,2019,1114027.31892,9740000000.0,114.37652144969199
NEM,2020,616730.6915,11497000000.0,53.64274954335913
NEM,2021,713207.15851,12222000000.0,58.35437395761741
NEM,2022,679471.48731,11915000000.0,57.026562090642045
NEM,2023,567759.26746,11812000000.0,48.06631116322384
NFLX,2018,0.0,15794341000.0,0.0
NFLX,2019,0.0,20156447000.0,0.0
NFLX,2020,0.0,24996056000.0,0.0
NFLX,2021,0.0,29697844000.0,0.0
NFLX,2022,0.0,31615550000.0,0.0
NFLX,2023,0.0,33723297000.0,0.0
NI,2018,12361372.5592,4991100000.0,2476.6830075935163
NI,2019,9977356.690399999,5053400000.0,1974.3849072703526
NI,2020,6918113.076,4473200000.0,1546.569139765716
NI,2021,7808985.4251999995,4731300000.0,1650.4946685266204
NI,2022,5982209.1004,5738600000.0,1042.450963719374
NI,2023,5027591.002,5347800000.0,940.1232286173754
NKE,2018,0.0,39117000000.0,0.0
NKE,2019,0.0,37403000000.0,0.0
NKE,2020,0.0,44538000000.0,0.0
NKE,2021,0.0,46710000000.0,0.0
NKE,2022,0.0,51217000000.0,0.0
NKE,2023,0.0,51362000000.0,0.0
NOC,2018,122972.88200000001,30095000000.0,4.086156570858947
NOC,2019,112717.91,33841000000.0,3.3308090777459296
NOC,2020,76084.40400000001,36799000000.0,2.0675671621511458
NOC,2021,99352.47,35667000000.0,2.7855572377828244
NOC,2022,102901.802,36602000000.0,2.8113710179771596
NOC,2023,110192.27799999999,39290000000.0,2.8045883939933822
NOW,2018,0.0,2608816000.0,0.0
NOW,2019,0.0,3460000000.0,0.0
NOW,2020,0.0,4519000000.0,0.0
NOW,2021,0.0,5896000000.0,0.0
NOW,2022,0.0,7245000000.0,0.0
NOW,2023,0.0,8971000000.0,0.0
NRG,2018,39359463.650364,8148000000.0,4830.567458316642
NRG,2019,33488923.919636,9821000000.0,3409.930141496385
NRG,2020,25240456.504552,9093000000.0,2775.811778791598
NRG,2021,31424830.919772,26989000000.0,1164.356994322576
NRG,2022,32550879.359771997,31543000000.0,1031.9525523815742
NRG,2023,22567324.248039998,28823000000.0,782.9623650570724
NSC,2018,15368.192,11458000000.0,1.3412630476522953
NSC,2019,13966.848,11296000000.0,1.236441926345609
NSC,2020,12121.503999999999,9789000000.0,1.2382780672183062
NSC,2021,0.0,11142000000.0,0.0
NSC,2022,0.0,12745000000.0,0.0
NSC,2023,0.0,12156000000.0,0.0
NTAP,2018,0.0,6146000000.0,0.0
NTAP,2019,0.0,5412000000.0,0.0
NTAP,2020,0.0,5744000000.0,0.0
NTAP,2021,0.0,6318000000.0,0.0
NTAP,2022,0.0,6362000000.0,0.0
NTAP,2023,0.0,6268000000.0,0.0
NTRS,2018,0.0,3753700000.0,0.0
NTRS,2019,0.0,6073100000.0,0.0
NTRS,2020,0.0,6100800000.0,0.0
NTRS,2021,0.0,6464500000.0,0.0
NTRS,2022,0.0,6761200000.0,0.0
NTRS,2023,0.0,6773500000.0,0.0
NUE,2018,5956374.89794,25067279000.0,237.6155344957863
NUE,2019,5708262.35142,22588858000.0,252.70256475205608
NUE,2020,5772883.701119999,20139658000.0,286.6425885245916
NUE,2021,5912660.20178,36483939000.0,162.06200218074042
NUE,2022,5396384.34774,41512000000.0,129.99576863894777
NUE,2023,5577816.37636,34714000000.0,160.67916046436596
NVDA,2018,0.0,11716000000.0,0.0
NVDA,2019,0.0,10918000000.0,0.0
NVDA,2020,0.0,16675000000.0,0.0
NVDA,2021,0.0,26914000000.0,0.0
NVDA,2022,0.0,26974000000.0,0.0
NVDA,2023,0.0,60922000000.0,0.0
NVR,2018,0.0,7163674000.0,0.0
NVR,2019,0.0,7388664000.0,0.0
NVR,2020,0.0,7536923000.0,0.0
NVR,2021,0.0,8951025000.0,0.0
NVR,2022,0.0,10526434000.0,0.0
NVR,2023,0.0,9518202000.0,0.0
NWS,2018,0.0,9024000000.0,0.0
NWS,2019,0.0,10074000000.0,0.0
NWS,2020,0.0,9008000000.0,0.0
NWS,2021,0.0,9358000000.0,0.0
NWS,2022,0.0,8437000000.0,0.0
NWS,2023,0.0,8012000000.0,0.0
NXPI,2018,350983.376277,9407000000.0,37.310872358562776
NXPI,2019,72079.054845,8877000000.0,8.119753840824604
NXPI,2020,60162.224161699996,8612000000.0,6.985859749384579
NXPI,2021,70161.1074116,11063000000.0,6.341960355382807
NXPI,2022,86401.168118,13205000000.0,6.543064605679667
NXPI,2023,77528.052339,13276000000.0,5.8397146986291055
O,2018,0.0,1327838000.0,0.0
O,2019,0.0,1488163000.0,0.0
O,2020,0.0,1647087000.0,0.0
O,2021,0.0,2080463000.0,0.0
O,2022,0.0,3343681000.0,0.0
O,2023,0.0,4078993000.0,0.0
ODFL,2018,0.0,4043695000.0,0.0
ODFL,2019,0.0,4109111000.0,0.0
ODFL,2020,0.0,4015129000.0,0.0
ODFL,2021,0.0,5256328000.0,0.0
ODFL,2022,0.0,6260077000.0,0.0
ODFL,2023,0.0,5866152000.0,0.0
OKE,2018,3208431.5992,12593196000.0,254.77500701172283
OKE,2019,3735239.5028,10164367000.0,367.48373044774945
OKE,2020,3257150.2547999998,8542242000.0,381.29922505122187
OKE,2021,3436199.7408,16540309000.0,207.74701009515599
OKE,2022,3730927.438,22387000000.0,166.65598061374905
OKE,2023,3869011.8596,17677000000.0,218.872651445381
OMC,2018,0.0,15290200000.0,0.0
OMC,2019,0.0,14953700000.0,0.0
OMC,2020,0.0,13171100000.0,0.0
OMC,2021,0.0,14289400000.0,0.0
OMC,2022,0.0,14289100000.0,0.0
OMC,2023,0.0,14692200000.0,0.0
ON,2018,28104.795546,5878300000.0,4.781109427215352
ON,2019,23710.034713,5517900000.0,4.296930845611556
ON,2020,23191.129364,5255000000.0,4.413154969362512
ON,2021,27818.966546,6739800000.0,4.1275655874061545
ON,2022,0.0,8326200000.0,0.0
ON,2023,0.0,8253000000.0,0.0
ORCL,2018,0.0,39506000000.0,0.0
ORCL,2019,0.0,39068000000.0,0.0
ORCL,2020,0.0,40479000000.0,0.0
ORCL,2021,0.0,42440000000.0,0.0
ORCL,2022,0.0,49954000000.0,0.0
ORCL,2023,0.0,52961000000.0,0.0
ORLY,2018,0.0,9536428000.0,0.0
ORLY,2019,0.0,10149985000.0,0.0
ORLY,2020,0.0,11604493000.0,0.0
ORLY,2021,0.0,13327563000.0,0.0
ORLY,2022,0.0,14409860000.0,0.0
ORLY,2023,0.0,15812250000.0,0.0
OTIS,2018,0.0,12915000000.0,0.0
OTIS,2019,0.0,13118000000.0,0.0
OTIS,2020,0.0,12756000000.0,0.0
OTIS,2021,0.0,14298000000.0,0.0
OTIS,2022,0.0,13685000000.0,0.0
OTIS,2023,0.0,14209000000.0,0.0
OXY,2018,13081373.6304326,15560000000.0,840.7052461717609
OXY,2019,12472571.29989,20911000000.0,596.45982018507
OXY,2020,11565087.169522,17809000000.0,649.3956521714864
OXY,2021,10443404.7476976,25959000000.0,402.3038155436496
OXY,2022,10867235.766603399,36634000000.0,296.6434396081072
OXY,2023,11286214.8723884,23230000000.0,485.8465291600689
PANW,2018,0.0,2273600000.0,0.0
PANW,2019,0.0,2899600000.0,0.0
PANW,2020,0.0,3408400000.0,0.0
PANW,2021,0.0,4256100000.0,0.0
PANW,2022,0.0,5501500000.0,0.0
PANW,2023,0.0,6892700000.0,0.0
PAYX,2018,0.0,3691900000.0,0.0
PAYX,2019,0.0,4040500000.0,0.0
PAYX,2020,0.0,4056800000.0,0.0
PAYX,2021,0.0,4611700000.0,0.0
PAYX,2022,0.0,5007100000.0,0.0
PAYX,2023,0.0,5278300000.0,0.0
PCAR,2018,0.0,23495700000.0,0.0
PCAR,2019,0.0,25599700000.0,0.0
PCAR,2020,0.0,18728500000.0,0.0
PCAR,2021,0.0,23522300000.0,0.0
PCAR,2022,0.0,28819700000.0,0.0
PCAR,2023,0.0,35127400000.0,0.0
PCG,2018,3152915.852,16759000000.0,188.13269598424728
PCG,2019,3269525.5884,17129000000.0,190.87661792282094
PCG,2020,3325553.7248000004,18469000000.0,180.06138528344798
PCG,2021,3161889.256,20642000000.0,153.17746613700223
PCG,2022,2785782.8592,21680000000.0,128.49551933579335
PCG,2023,3254389.2656,24428000000.0,133.22372955624692
PEG,2018,13104714.8244936,9696000000.0,1351.5588721631188
PEG,2019,9210590.258,10076000000.0,914.111776300119
PEG,2020,9175809.344,9603000000.0,955.5148749349162
PEG,2021,9573770.4688,10315000000.0,928.1406174309259
PEG,2022,514825.82560000004,11231000000.0,45.83971379218236
PEG,2023,463035.342,11237000000.0,41.20631325086767
PEP,2018,410466.308,64661000000.0,6.347973399730905
PEP,2019,414629.59200000006,67161000000.0,6.173666145530889
PEP,2020,476222.68000000005,70372000000.0,6.76721821178878
PEP,2021,514512.616,79474000000.0,6.4739740795731935
PEP,2022,476373.02,86392000000.0,5.514087183998519
PEP,2023,317942.602,91471000000.0,3.47588418187185
PFE,2018,253930.244,40825000000.0,6.219969234537661
PFE,2019,252419.188,40905000000.0,6.170863904168194
PFE,2020,278089.216,41651000000.0,6.676651605003482
PFE,2021,259956.966,81288000000.0,3.197974682609979
PFE,2022,258369.4,101175000000.0,2.553688164072152
PFE,2023,225796.41,59553000000.0,3.7915203264319177
PFG,2018,0.0,14237200000.0,0.0
PFG,2019,0.0,16222100000.0,0.0
PFG,2020,0.0,14741700000.0,0.0
PFG,2021,0.0,14427800000.0,0.0
PFG,2022,0.0,17536100000.0,0.0
PFG,2023,0.0,13665800000.0,0.0
PG,2018,1748271.6369399999,66832000000.0,26.159199738747905
PG,2019,1768425.406884,67684000000.0,26.12767281608652
PG,2020,1853234.282908,70950000000.0,26.12028587608175
PG,2021,1778322.7647320002,76118000000.0,23.362710065056888
PG,2022,1738762.414894,80187000000.0,21.683844200356667
PG,2023,1676670.236144,82006000000.0,20.44570197478233
PGR,2018,0.0,31979000000.0,0.0
PGR,2019,0.0,39022300000.0,0.0
PGR,2020,0.0,42658100000.0,0.0
PGR,2021,0.0,47702000000.0,0.0
PGR,2022,0.0,49611000000.0,0.0
PGR,2023,0.0,62109000000.0,0.0
PH,2018,0.0,14302392000.0,0.0
PH,2019,0.0,14320324000.0,0.0
PH,2020,0.0,13695520000.0,0.0
PH,2021,0.0,14347640000.0,0.0
PH,2022,0.0,15861608000.0,0.0
PH,2023,0.0,19065000000.0,0.0
PHM,2018,0.0,10188331000.0,0.0
PHM,2019,0.0,10212957000.0,0.0
PHM,2020,0.0,11036082000.0,0.0
PHM,2021,0.0,13736995000.0,0.0
PHM,2022,0.0,16002979000.0,0.0
PHM,2023,0.0,16061578000.0,0.0
PKG,2018,8014587.007999999,7014600000.0,1142.5579517007384
PKG,2019,8206152.0819999995,6964300000.0,1178.3168562526025
PKG,2020,7720852.510000001,6658200000.0,1159.6005692229132
PKG,2021,8119668.91,7730300000.0,1050.3691848957997
PKG,2022,7779163.072000001,8478000000.0,917.5705439962256
PKG,2023,7874691.826,7802400000.0,1009.265331949144
PLD,2018,0.0,2804449000.0,0.0
PLD,2019,0.0,3330621000.0,0.0
PLD,2020,0.0,4438735000.0,0.0
PLD,2021,0.0,4759440000.0,0.0
PLD,2022,0.0,5973692000.0,0.0
PLD,2023,0.0,8023469000.0,0.0
PLTR,2018,0.0,595409000.0,0.0
PLTR,2019,0.0,742555000.0,0.0
PLTR,2020,0.0,1092673000.0,0.0
PLTR,2021,0.0,1541889000.0,0.0
PLTR,2022,0.0,1905871000.0,0.0
PLTR,2023,0.0,2225012000.0,0.0
PM,2018,0.0,29625000000.0,0.0
PM,2019,0.0,77921000000.0,0.0
PM,2020,0.0,76047000000.0,0.0
PM,2021,0.0,82223000000.0,0.0
PM,2022,0.0,80669000000.0,0.0
PM,2023,0.0,35174000000.0,0.0
PNC,2018,0.0,16190000000.0,0.0
PNC,2019,0.0,16839000000.0,0.0
PNC,2020,0.0,16901000000.0,0.0
PNC,2021,0.0,19211000000.0,0.0
PNC,2022,0.0,21120000000.0,0.0
PNC,2023,0.0,21490000000.0,0.0
PNR,2018,0.0,2965100000.0,0.0
PNR,2019,0.0,2957200000.0,0.0
PNR,2020,0.0,3017800000.0,0.0
PNR,2021,0.0,3764800000.0,0.0
PNR,2022,0.0,4121800000.0,0.0
PNR,2023,0.0,4104500000.0,0.0
PNW,2018,5638521.98634,3691247000.0,1527.5385218978845
PNW,2019,12629783.016604586,3471209000.0,3638.4392344582498
PNW,2020,11260444.8878768,3586982000.0,3139.253246288049
PNW,2021,11398193.5525274,3803835000.0,2996.50051922005
PNW,2022,12690343.914169168,4324385000.0,2934.600854033387
PNW,2023,10549462.589899998,4695991000.0,2246.4827104438655
PODD,2018,0.0,563800000.0,0.0
PODD,2019,0.0,738200000.0,0.0
PODD,2020,0.0,904400000.0,0.0
PODD,2021,0.0,1098800000.0,0.0
PODD,2022,0.0,1305300000.0,0.0
PODD,2023,0.0,1697100000.0,0.0
PPG,2018,136937.66999999998,15374000000.0,8.907094445167164
PPG,2019,145589.98200000002,15146000000.0,9.61243773933712
PPG,2020,91902.706,13834000000.0,6.643248951857742
PPG,2021,101330.31,16802000000.0,6.030848113319843
PPG,2022,109908.678,15614000000.0,7.039110926091968
PPG,2023,198602.998,16242000000.0,12.227742765669252
PPL,2018,31303380.494000003,7779000000.0,4024.087992544029
PPL,2019,28493455.24,5602000000.0,5086.300471260264
PPL,2020,26970181.802,5474000000.0,4926.960504567044
PPL,2021,28346504.8116,5838000000.0,4855.516411716341
PPL,2022,28907123.6056,7902000000.0,3658.2034428752213
PPL,2023,26919146.4032,8312000000.0,3238.588354571704
PRU,2018,0.0,62992000000.0,0.0
PRU,2019,0.0,64807000000.0,0.0
PRU,2020,0.0,57033000000.0,0.0
PRU,2021,0.0,71247000000.0,0.0
PRU,2022,0.0,56881000000.0,0.0
PRU,2023,0.0,53979000000.0,0.0
PSA,2018,0.0,2759523000.0,0.0
PSA,2019,0.0,2855108000.0,0.0
PSA,2020,0.0,2915068000.0,0.0
PSA,2021,0.0,3415824000.0,0.0
PSA,2022,0.0,4182163000.0,0.0
PSA,2023,0.0,4517690000.0,0.0
PSKY,2023,0.0,29652000000.0,0.0
PSX,2018,38105945.682322346,111461000000.0,341.8769406547792
PSX,2019,37747507.95534975,107293000000.0,351.8170612747314
PSX,2020,33081696.177929834,64129000000.0,515.8617190027886
PSX,2021,34777496.343126014,111476000000.0,311.9729479271414
PSX,2022,32913769.96742734,169990000000.0,193.62180109081322
PSX,2023,31718902.160447337,147399000000.0,215.19075543556832
PTC,2018,0.0,1241824000.0,0.0
PTC,2019,0.0,1255631000.0,0.0
PTC,2020,0.0,1458415000.0,0.0
PTC,2021,0.0,1807159000.0,0.0
PTC,2022,0.0,1933347000.0,0.0
PTC,2023,0.0,2097053000.0,0.0
PWR,2018,0.0,11171423000.0,0.0
PWR,2019,0.0,12112153000.0,0.0
PWR,2020,0.0,11202672000.0,0.0
PWR,2021,0.0,12980213000.0,0.0
PWR,2022,0.0,17073903000.0,0.0
PWR,2023,0.0,20882206000.0,0.0
PYPL,2018,0.0,15451000000.0,0.0
PYPL,2019,0.0,17772000000.0,0.0
PYPL,2020,0.0,21454000000.0,0.0
PYPL,2021,0.0,25371000000.0,0.0
PYPL,2022,0.0,27518000000.0,0.0
PYPL,2023,0.0,29771000000.0,0.0
Q,2023,0.0,4035000000.0,0.0
QCOM,2018,64571.85600000001,22611000000.0,2.855771792490381
QCOM,2019,62144.22000000001,24273000000.0,2.560219997528118
QCOM,2020,62487.216,23531000000.0,2.655527431898347
QCOM,2021,62333.664000000004,33566000000.0,1.8570477268664722
QCOM,2022,61074.468,44200000000.0,1.381775294117647
QCOM,2023,48566.816000000006,35820000000.0,1.3558575097710779
RCL,2018,0.0,9493849000.0,0.0
RCL,2019,0.0,10950661000.0,0.0
RCL,2020,0.0,2208805000.0,0.0
RCL,2021,0.0,1532000000.0,0.0
RCL,2022,0.0,8840000000.0,0.0
RCL,2023,0.0,13900000000.0,0.0
RDDT,2022,0.0,666701000.0,0.0
RDDT,2023,0.0,804029000.0,0.0
REG,2018,0.0,1120975000.0,0.0
REG,2019,0.0,1133138000.0,0.0
REG,2020,0.0,1016175000.0,0.0
REG,2021,0.0,1166161000.0,0.0
REG,2022,0.0,1224022000.0,0.0
REG,2023,0.0,1322466000.0,0.0
REGN,2018,0.0,5145600000.0,0.0
REGN,2019,0.0,6557600000.0,0.0
REGN,2020,0.0,8497100000.0,0.0
REGN,2021,0.0,16071700000.0,0.0
REGN,2022,0.0,12172900000.0,0.0
REGN,2023,0.0,13117200000.0,0.0
RF,2018,0.0,71000000.0,0.0
RF,2019,0.0,79000000.0,0.0
RF,2020,0.0,84000000.0,0.0
RF,2021,0.0,104000000.0,0.0
RF,2022,0.0,5102000000.0,0.0
RF,2023,0.0,6897000000.0,0.0
RJF,2018,0.0,7476000000.0,0.0
RJF,2019,0.0,8023000000.0,0.0
RJF,2020,0.0,8168000000.0,0.0
RJF,2021,0.0,9910000000.0,0.0
RJF,2022,0.0,11308000000.0,0.0
RJF,2023,0.0,12992000000.0,0.0
RL,2018,0.0,6313000000.0,0.0
RL,2019,0.0,6159800000.0,0.0
RL,2020,0.0,4400800000.0,0.0
RL,2021,0.0,6218500000.0,0.0
RL,2022,0.0,6443600000.0,0.0
RL,2023,0.0,6631400000.0,0.0
RMD,2018,0.0,2340196000.0,0.0
RMD,2019,0.0,2606572000.0,0.0
RMD,2020,0.0,2957013000.0,0.0
RMD,2021,0.0,3196825000.0,0.0
RMD,2022,0.0,3578127000.0,0.0
RMD,2023,0.0,4222993000.0,0.0
ROK,2018,0.0,6666000000.0,0.0
ROK,2019,0.0,6694800000.0,0.0
ROK,2020,0.0,6329800000.0,0.0
ROK,2021,0.0,6997400000.0,0.0
ROK,2022,0.0,7760400000.0,0.0
ROK,2023,0.0,9058000000.0,0.0
ROL,2018,0.0,1821565000.0,0.0
ROL,2019,0.0,2015477000.0,0.0
ROL,2020,0.0,2161220000.0,0.0
ROL,2021,0.0,2424300000.0,0.0
ROL,2022,0.0,2695823000.0,0.0
ROL,2023,0.0,3073278000.0,0.0
ROP,2018,0.0,5191200000.0,0.0
ROP,2019,0.0,4727700000.0,0.0
ROP,2020,0.0,4022400000.0,0.0
ROP,2021,0.0,4833800000.0,0.0
ROP,2022,0.0,5371800000.0,0.0
ROP,2023,0.0,6177800000.0,0.0
ROST,2018,0.0,14983541000.0,0.0
ROST,2019,0.0,16039073000.0,0.0
ROST,2020,0.0,12531565000.0,0.0
ROST,2021,0.0,18916244000.0,0.0
ROST,2022,0.0,18695829000.0,0.0
ROST,2023,0.0,20376941000.0,0.0
RSG,2018,9905925.7015,10040900000.0,986.5575497714349
RSG,2019,10489056.638,12193000000.0,860.2523282211105
RSG,2020,10287921.314,12031700000.0,855.0679716083346
RSG,2021,10179477.1335,13321100000.0,764.1619035590154
RSG,2022,10904214.058,15645000000.0,696.9775684244167
RSG,2023,10756398.294,17279000000.0,622.512778170033
RTX,2018,13280.6,34701000000.0,0.38271519552750644
RTX,2019,9057.216,45349000000.0,0.199722507662793
RTX,2020,156351.208,56587000000.0,2.763023450615866
RTX,2021,173380.69,64388000000.0,2.692748493508107
RTX,2022,148676.422,67074000000.0,2.216602886364314
RTX,2023,172793.29,68920000000.0,2.507157428903076
RVTY,2018,0.0,2777996000.0,0.0
RVTY,2019,0.0,2883673000.0,0.0
RVTY,2020,0.0,3782745000.0,0.0
RVTY,2021,0.0,3827808000.0,0.0
RVTY,2022,0.0,3311822000.0,0.0
RVTY,2023,0.0,2750571000.0,0.0
SBAC,2018,0.0,125261000.0,0.0
SBAC,2019,0.0,2014645000.0,0.0
SBAC,2020,0.0,2083138000.0,0.0
SBAC,2021,0.0,2308834000.0,0.0
SBAC,2022,0.0,2633454000.0,0.0
SBAC,2023,0.0,2711584000.0,0.0
SBUX,2018,0.0,24719500000.0,0.0
SBUX,2019,0.0,26508600000.0,0.0
SBUX,2020,0.0,23518000000.0,0.0
SBUX,2021,0.0,29060600000.0,0.0
SBUX,2022,0.0,32250300000.0,0.0
SBUX,2023,0.0,35975600000.0,0.0
SCHW,2018,0.0,10132000000.0,0.0
SCHW,2019,0.0,10721000000.0,0.0
SCHW,2020,0.0,11691000000.0,0.0
SCHW,2021,0.0,18520000000.0,0.0
SCHW,2022,0.0,20762000000.0,0.0
SCHW,2023,0.0,18837000000.0,0.0
SHW,2018,0.0,17534500000.0,0.0
SHW,2019,0.0,17900800000.0,0.0
SHW,2020,0.0,18361700000.0,0.0
SHW,2021,0.0,19944600000.0,0.0
