ticker,year,quarter,revenue_usd,employees,source,source_url,retrieved
DVN,2019,,6674000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json,2026-09-12
DVN,2019,2019Q1,765000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019Q1.json,2026-09-12
DVN,2019,2019Q2,1666000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019Q2.json,2026-09-12
DVN,2019,2019Q3,1619000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019Q3.json,2026-09-12
DVN,2019,2019Q4,1589000000,,SEC XBRL frames (us-gaap:Revenues),https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019Q4.json,2026-09-12
DVN,2020,,4673000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json,2026-09-12
DVN,2020,2020Q1,1367000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020Q1.json,2026-09-12
DVN,2020,2020Q2,755000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020Q2.json,2026-09-12
DVN,2020,2020Q3,1154000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020Q3.json,2026-09-12
DVN,2021,,13750000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json,2026-09-12
DVN,2021,2021Q1,2578000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021Q1.json,2026-09-12
DVN,2021,2021Q2,3120000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021Q2.json,2026-09-12
DVN,2021,2021Q3,3801000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021Q3.json,2026-09-12
DVN,2022,,19827000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022.json,2026-09-12
DVN,2022,2022Q1,4495000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022Q1.json,2026-09-12
DVN,2022,2022Q2,5796000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022Q2.json,2026-09-12
DVN,2022,2022Q3,5184000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022Q3.json,2026-09-12
DVN,2023,,15140000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2023.json,2026-09-12
DVN,2023,2023Q1,3759000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2023Q1.json,2026-09-12
DVN,2023,2023Q2,3530000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2023Q2.json,2026-09-12
DVN,2023,2023Q3,4030000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2023Q3.json,2026-09-12
DVN,2024,,15919000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2024.json,2026-09-12
DVN,2024,2024Q1,3741000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2024Q1.json,2026-09-12
DVN,2024,2024Q2,3894000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2024Q2.json,2026-09-12
DVN,2024,2024Q3,3797000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2024Q3.json,2026-09-12
DVN,2025,,16786000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2025.json,2026-09-12
DVN,2025,2025Q1,4550000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2025Q1.json,2026-09-12
DVN,2025,2025Q2,4048000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2025Q2.json,2026-09-12
DVN,2025,2025Q3,4251000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2025Q3.json,2026-09-12
DXCM,2016,,573300000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2016.json,2026-09-12
DXCM,2016,2016Q1,116200000,,SEC XBRL frames (us-gaap:Revenues),https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2016Q1.json,2026-09-12
DXCM,2016,2016Q2,137300000,,SEC XBRL frames (us-gaap:Revenues),https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2016Q2.json,2026-09-12
DXCM,2016,2016Q3,148600000,,SEC XBRL frames (us-gaap:Revenues),https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2016Q3.json,2026-09-12
DXCM,2016,2016Q4,171200000,,SEC XBRL frames (us-gaap:Revenues),https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2016Q4.json,2026-09-12
DXCM,2017,,718500000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2017.json,2026-09-12
DXCM,2017,2017Q1,142300000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2017Q1.json,2026-09-12
DXCM,2017,2017Q2,170600000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2017Q2.json,2026-09-12
DXCM,2017,2017Q3,184600000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2017Q3.json,2026-09-12
DXCM,2017,2017Q4,221000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2017Q4.json,2026-09-12
DXCM,2018,,1031600000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2018.json,2026-09-12
DXCM,2018,2018Q1,184400000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2018Q1.json,2026-09-12
DXCM,2018,2018Q2,242500000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2018Q2.json,2026-09-12
DXCM,2018,2018Q3,266700000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2018Q3.json,2026-09-12
DXCM,2018,2018Q4,338000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2018Q4.json,2026-09-12
DXCM,2019,,1476000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json,2026-09-12
DXCM,2019,2019Q1,280500000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019Q1.json,2026-09-12
DXCM,2019,2019Q2,336400000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019Q2.json,2026-09-12
DXCM,2019,2019Q3,396300000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019Q3.json,2026-09-12
DXCM,2019,2019Q4,462800000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019Q4.json,2026-09-12
DXCM,2020,,1926700000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json,2026-09-12
DXCM,2020,2020Q1,405100000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020Q1.json,2026-09-12
DXCM,2020,2020Q2,451800000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020Q2.json,2026-09-12
DXCM,2020,2020Q3,500900000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020Q3.json,2026-09-12
DXCM,2021,,2448500000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json,2026-09-12
DXCM,2021,2021Q1,505000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021Q1.json,2026-09-12
DXCM,2021,2021Q2,595100000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021Q2.json,2026-09-12
DXCM,2021,2021Q3,650200000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021Q3.json,2026-09-12
DXCM,2022,,2909800000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022.json,2026-09-12
DXCM,2022,2022Q1,628800000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022Q1.json,2026-09-12
DXCM,2022,2022Q2,696200000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022Q2.json,2026-09-12
DXCM,2022,2022Q3,769600000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022Q3.json,2026-09-12
DXCM,2023,,3622300000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2023.json,2026-09-12
DXCM,2023,2023Q1,741500000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2023Q1.json,2026-09-12
DXCM,2023,2023Q2,871300000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2023Q2.json,2026-09-12
DXCM,2023,2023Q3,975000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2023Q3.json,2026-09-12
DXCM,2024,,4033000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2024.json,2026-09-12
DXCM,2024,2024Q1,921000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2024Q1.json,2026-09-12
DXCM,2024,2024Q2,1004300000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2024Q2.json,2026-09-12
DXCM,2024,2024Q3,994200000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2024Q3.json,2026-09-12
DXCM,2025,,4662000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2025.json,2026-09-12
DXCM,2025,2025Q1,1036000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2025Q1.json,2026-09-12
DXCM,2025,2025Q2,1157100000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2025Q2.json,2026-09-12
DXCM,2025,2025Q3,1209300000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2025Q3.json,2026-09-12
EBAY,2016,,9298000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2016.json,2026-09-12
EBAY,2016,2016Q1,2137000000,,SEC XBRL frames (us-gaap:SalesRevenueNet),https://data.sec.gov/api/xbrl/frames/us-gaap/SalesRevenueNet/USD/CY2016Q1.json,2026-09-12
EBAY,2016,2016Q2,2230000000,,SEC XBRL frames (us-gaap:SalesRevenueNet),https://data.sec.gov/api/xbrl/frames/us-gaap/SalesRevenueNet/USD/CY2016Q2.json,2026-09-12
EBAY,2016,2016Q3,2217000000,,SEC XBRL frames (us-gaap:SalesRevenueNet),https://data.sec.gov/api/xbrl/frames/us-gaap/SalesRevenueNet/USD/CY2016Q3.json,2026-09-12
EBAY,2016,2016Q4,2395000000,,SEC XBRL frames (us-gaap:SalesRevenueNet),https://data.sec.gov/api/xbrl/frames/us-gaap/SalesRevenueNet/USD/CY2016Q4.json,2026-09-12
EBAY,2017,,9927000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2017.json,2026-09-12
EBAY,2017,2017Q1,2303000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2017Q1.json,2026-09-12
EBAY,2017,2017Q2,2419000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2017Q2.json,2026-09-12
EBAY,2017,2017Q3,2498000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2017Q3.json,2026-09-12
EBAY,2017,2017Q4,2707000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2017Q4.json,2026-09-12
EBAY,2018,,8650000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2018.json,2026-09-12
EBAY,2018,2018Q1,2580000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2018Q1.json,2026-09-12
EBAY,2018,2018Q2,2640000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2018Q2.json,2026-09-12
EBAY,2018,2018Q3,2649000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2018Q3.json,2026-09-12
EBAY,2018,2018Q4,2877000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2018Q4.json,2026-09-12
EBAY,2019,,7429000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json,2026-09-12
EBAY,2019,2019Q1,2161000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019Q1.json,2026-09-12
EBAY,2019,2019Q2,2156000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019Q2.json,2026-09-12
EBAY,2019,2019Q3,2083000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019Q3.json,2026-09-12
EBAY,2019,2019Q4,2236000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019Q4.json,2026-09-12
EBAY,2020,,8894000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json,2026-09-12
EBAY,2020,2020Q1,1821000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020Q1.json,2026-09-12
EBAY,2020,2020Q2,2337000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020Q2.json,2026-09-12
EBAY,2020,2020Q3,2258000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020Q3.json,2026-09-12
EBAY,2020,2020Q4,2478000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020Q4.json,2026-09-12
EBAY,2021,,10420000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json,2026-09-12
EBAY,2021,2021Q1,2638000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021Q1.json,2026-09-12
EBAY,2021,2021Q2,2668000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021Q2.json,2026-09-12
EBAY,2021,2021Q3,2501000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021Q3.json,2026-09-12
EBAY,2021,2021Q4,2613000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021Q4.json,2026-09-12
EBAY,2022,,9795000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022.json,2026-09-12
EBAY,2022,2022Q1,2483000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022Q1.json,2026-09-12
EBAY,2022,2022Q2,2422000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022Q2.json,2026-09-12
EBAY,2022,2022Q3,2380000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2022Q3.json,2026-09-12
EBAY,2023,,10112000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2023.json,2026-09-12
EBAY,2023,2023Q1,2510000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2023Q1.json,2026-09-12
EBAY,2023,2023Q2,2540000000,,SEC XBRL frames (us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax),https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2023Q2.json,2026-09-12
